File Name,Json Data,OCRed Text,Total_Limpio,Categoria
batch1-0700.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Campbell-Weiss"",
    ""client_address"": ""0002 Hernandez Harbors Suite 855\nLake Rebekah, WI 18517"",
    ""seller_name"": ""Solomon-Barnett"",
    ""seller_address"": ""432 Jeanne Ramp Apt. 273\nNorth Markfurt, KS 35344"",
    ""invoice_number"": ""78785504"",
    ""invoice_date"": ""03/21/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""mDesign Metal Wine Rack\nStorage Organizer, 12 Bottles -\nDark Gray"",
      ""quantity"": ""4.00"",
      ""total_price"": ""197.96""
    },
    {
      ""description"": ""Replacement Corkscrew Parts\nSpiral Worm Wine Opener Bottle\nHoudini"",
      ""quantity"": ""5.00"",
      ""total_price"": ""41.25""
    },
    {
      ""description"": ""Lolita \""Wine Bouquet\"" Hand\nPainted and Decorated Wine\nGlass NIB"",
      ""quantity"": ""1.00"",
      ""total_price"": ""22.00""
    },
    {
      ""description"": ""confetti wine glass"",
      ""quantity"": ""4.00"",
      ""total_price"": ""66.00""
    },
    {
      ""description"": ""2 Hand Blown Wine Water\nGoblet Glass Art Mexico Pulled\nFeather Iridescent Swirl"",
      ""quantity"": ""3.00"",
      ""total_price"": ""98.97""
    },
    {
      ""description"": ""1PC Tricycle Shape Red Wine\nRack Cocktail Holder Wine\nDisplay Rack for Home Bar"",
      ""quantity"": ""4.00"",
      ""total_price"": ""141.37""
    }
  ],
  ""subtotal"": {
    ""tax"": ""51.60"",
    ""discount"": """",
    ""total"": ""567.55""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 78785504 Date of issue: 03/21/2012 Seller: Client: Solomon-Barnett Campbell-Weiss 432 Jeanne Ramp Apt. 273 0002 Hernandez Harbors Suite 855 North Markfurt; KS 35344 Lake Rebekah, WI 18517 Tax Id: 954-83-1788 Tax Id: 924-80-6154 IBAN: GB93HXLD30308952272868 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth mDesign Metal Wine Rack 4,00 each 44,99 179,96 10% 197,96 Storage Organizer, 12 Bottles Dark Gray 2 Replacement Corkscrew Parts 5,00 each 7,50 37,50 10% 41,25 Spiral Worm Wine Opener Bottle Houdini 3 Lolita ""Wine Bouquet"" Hand 1,00 each 20,00 20,00 10% 22,00 Painted and Decorated Wine Glass NIB confetti wine glass 4,00 each 15,00 60,00 10% 66,00 5 2 Hand Blown Wine Water 3,00 each 29,99 89,97 10% 98,97 Goblet Glass Art Mexico Pulled Feather Iridescent Swirl 1PC Tricycle Shape Red Wine 4,00 each 32,13 128,52 10% 141,37 Rack Cocktail Holder Wine Display Rack for Home Bar SUMMARY VAT [%] Net worth VAT Gross worth 10% 515,95 51,60 567,55 Total $ 515,95 $ 51,60 $ 567,55",567.55,2
batch1-0701.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Anthony, Haley and Wiggins"",
    ""client_address"": ""37925 Shannon Light\nNew Emmahaven, CA 42167"",
    ""seller_name"": ""Anderson-Garcia"",
    ""seller_address"": ""7815 Matthew Forge\nHarmonview, AR 65823"",
    ""invoice_number"": ""83158540"",
    ""invoice_date"": ""02/28/2015"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Pack 3 Artificial Sheepskin Seat Pads 30cm Round Pad Floor Area Carpets"",
      ""quantity"": ""3.00"",
      ""total_price"": ""46.93""
    },
    {
      ""description"": ""Black Shaggy Rug Contemporary Living&Bedroom; Shaggy Area Rug, Carpet 120x80cm"",
      ""quantity"": ""4.00"",
      ""total_price"": ""109.12""
    }
  ],
  ""subtotal"": {
    ""tax"": ""14.19"",
    ""discount"": """",
    ""total"": ""156.05""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 83158540 Date of issue: 02/28/2015 Seller: Client: Anderson-Garcia Anthony, Haley and Wiggins 7815 Matthew Forge 37925 Shannon Light Harmonview_ AR 65823 New Emmahaven, CA 42167 Tax Id: 925-85-1006 Tax Id: 935-94-9398 IBAN: GBZ6MRMMO2871555180809 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Pack 3 Artificial Sheepskin Seat 3,00 each 14,22 42,66 10% 46,93 Pads 30cm Round Pad Floor Area Carpets 2 Black Shaggy Rug 4,00 each 24,80 99,20 10% 109,12 Contemporary LivingcBedroom; Shaggy Area Rug,Carpet 120x80cm SUMMARY VAT [%] Net worth VAT Gross worth 10% 141,86 14,19 156,05 Total $ 141,86 $ 14,19 $ 156,05",156.05,0
batch1-0702.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Hill, Williams and Knight"",
    ""client_address"": ""62286 Marshall Station\nNew Marioville, RI 43787"",
    ""seller_name"": ""Stewart-Ruiz"",
    ""seller_address"": ""980 Sarah Cliff\nWest Eric, FL 19028"",
    ""invoice_number"": ""63960251"",
    ""invoice_date"": ""11/15/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Chaco Kid's Avocado Outdoor Cross-Size 6 Youth Small Business Owner in Texas"",
      ""quantity"": ""1.00"",
      ""total_price"": ""19.99""
    },
    {
      ""description"": ""Boys water/beach/pool black orange and blue hook and loop size 13-1 shoes"",
      ""quantity"": ""1.00"",
      ""total_price"": ""1.18""
    },
    {
      ""description"": ""Beyblade Burst B-163 Superking Brave Valkyrie.Ev' 2A Top /Launcher /Grip Kid Toy"",
      ""quantity"": ""2.00"",
      ""total_price"": ""23.18""
    },
    {
      ""description"": ""Egyptian Comfort 1800 Count 4 Piece Bed Sheet Set Deep Pocket Bed Sheets"",
      ""quantity"": ""4.00"",
      ""total_price"": ""91.96""
    },
    {
      ""description"": ""6 Pairs Of Jordan's Size 7y"",
      ""quantity"": ""1.00"",
      ""total_price"": ""130.00""
    },
    {
      ""description"": ""Easy No Tie Rubber Shoe Laces Colored Trainers Snickers Kids + Adults Shoelaces"",
      ""quantity"": ""5.00"",
      ""total_price"": ""7.75""
    },
    {
      ""description"": ""Nike Air Force 1 Low 314192-117 Triple White Youth Boys Size 5Y"",
      ""quantity"": ""1.00"",
      ""total_price"": ""54.95""
    }
  ],
  ""subtotal"": {
    ""tax"": ""32.90"",
    ""discount"": """",
    ""total"": ""361.91""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 63960251 Date of issue: 11/15/2019 Seller: Client: Stewart-Ruiz Hill, Williams and Knight 980 Sarah Cliff 62286 Marshall Station West Eric, FL 19028 New Marioville, RI 43787 Tax Id: 957-81-4306 Tax Id: 955-82-6268 IBAN: GBSIFIYG83099845917805 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Chaco Kid's Avocado Outdoor 1,00 each 19,99 19,99 10% 21,99 Cross-Size 6 Youth Small Business Owner in Texas 2 Boys water/beachlpool black 1,00 each 1,18 1,18 10% 1,30 orange and blue hook and loop size 13-1 shoes 3 Beyblade Burst B-163 Superking 2,00 each 11,59 23,18 10% 25,50 Brave Valkyrie.Ev"" 2A Top ILauncher /Grip Kid Toy Egyptian Comfort 1800 Count 4 4,00 each 22,99 91,96 10% 101,16 Piece Bed Sheet Set Deep Pocket Bed Sheets 5 6 Pairs Of Jordan's Size Ty 1,00 each 130,00 130,00 10% 143,00 Easy No Tie Rubber Shoe Laces 5,00 each 1,55 7,75 10% 8,53 Colored Trainers Snickers Kids + Adults Shoelaces Nike Air Force 1 Low 1,00 each 54,95 54,95 10% 60,45 314192-117 Triple White Youth Boys Size 5Y SUMMARY VAT [%] Net worth VAT Gross worth 10% 329,01 32,90 361,91 Total $ 329,01 $ 32,90 $ 361,91",361.91,1
batch1-0703.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Acosta, Price and West"",
    ""client_address"": ""8075 White Stream\nSouth Shawnburgh, NC 04517"",
    ""seller_name"": ""Rowe-Lee"",
    ""seller_address"": ""0226 Meghan Ranch\nNorth Codyborough, NM 91217"",
    ""invoice_number"": ""66430808"",
    ""invoice_date"": ""06/18/2020"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Diamond Cut Crystal Whisky Glass Coketail Glasses Wine Glass 310ml Set of 6"",
      ""quantity"": ""5,00"",
      ""total_price"": ""143.00""
    },
    {
      ""description"": ""Hicoup Waiters Corkscrew Wine Bottle Opener Professional Stainless Steel - Black"",
      ""quantity"": ""1,00"",
      ""total_price"": ""18.67""
    },
    {
      ""description"": ""EU Blichmann Riptide Brewing Pump - Hombrew Beer Wine Food Grade Stainless Steel"",
      ""quantity"": ""2,00"",
      ""total_price"": ""440.00""
    },
    {
      ""description"": ""6) Vintage Leaf Etched Straight Sided Wine Glasses. Set of 6 Unknown Maker"",
      ""quantity"": ""1,00"",
      ""total_price"": ""71.50""
    },
    {
      ""description"": ""Wine Glass Holder Shelf Japanese Style Bar Iron Under Cabinet Stemware Rack"",
      ""quantity"": ""4,00"",
      ""total_price"": ""66.84""
    },
    {
      ""description"": ""BLACK Butterfly Winged Corkscrew WINE BOTTLE OPENER Swing-a-Way"",
      ""quantity"": ""3,00"",
      ""total_price"": ""29.54""
    }
  ],
  ""subtotal"": {
    ""tax"": ""69.96"",
    ""discount"": """",
    ""total"": ""769.54""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB45FFLW23217428528260"",
    ""payment_method"": """"
  }
}
","Invoice no: 66430808 Date of issue: 06/18/2020 Seller: Client: Rowe-Lee Acosta, Price and West 0226 Meghan Ranch 8075 White Stream North Codyborough, NM 91217 South Shawnburgh, NC 04517 Tax Id: 952-73-6413 Tax Id: 951-94-4314 IBAN: GB4SFFLW23217428528260 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Diamond Cut Crystal Whisky 5,00 each 26,00 130,00 10% 143,00 Glass Coketail Glasses Wine Glass 310ml Set of 6 2 Hicoup Waiters Corkscrew Wine 1,00 each 16,97 16,97 10% 18,67 Bottle Opener Professional Stainless Steel Black 3 EU Blichmann Riptide Brewing 2,00 each 200,00 400,00 10% 440,00 Pump Hombrew Beer Wine Food Grade Stainless Steel 6) Vintage Leaf Etched Straight 1,00 each 65,00 65,00 10% 71,50 Sided Wine Glasses. Set f 6 Unknown Maker 5 Wine Glass Holder Shelf 4,00 each 15,19 60,76 10% 66,84 Japanese Style Bar Iron Under Cabinet Stemware Rack 6 BLACK Butterfly Winged 3,00 each 8,95 26,85 10% 29,54 Corkscrew WINE BOTTLE OPENER Swing-a-Way SUMMARY VAT [%] Net worth VAT Gross worth 10% 699,58 69,96 769,54 Total $ 699,58 $ 69,96 $ 769,54",769.54,2
batch1-0704.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Chandler, Campbell and Smith"",
    ""client_address"": ""44170 Vincent Manor Suite 291\nNorth Peter, IN 37037"",
    ""seller_name"": ""Hart Ltd"",
    ""seller_address"": ""707 Phillip Pass Apt. 110\nLake Kennethborough, MA 51523"",
    ""invoice_number"": ""59628193"",
    ""invoice_date"": ""12/19/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""6'x3' Marvelous Marble Living Room Table Top Inlay Scagliola Inlay Decor H602C"",
      ""quantity"": ""5,00"",
      ""total_price"": ""27 979,60""
    },
    {
      ""description"": ""15\""x15\"" White Marble Chess Top Table Carnelian Inlay Art Black Friday Gift Deco"",
      ""quantity"": ""3,00"",
      ""total_price"": ""1 980,00""
    },
    {
      ""description"": ""12\""x18\"" White Marble Coffee Top Table Lapis Inlay Pietradura Floral Art Decor"",
      ""quantity"": ""3,00"",
      ""total_price"": ""1 308,62""
    },
    {
      ""description"": ""Bestier Computer Desk with Shelves,Writing Desk with Storage"",
      ""quantity"": ""1,00"",
      ""total_price"": ""153,99""
    },
    {
      ""description"": ""20 Inches Marble Coffee Table Top Multi Stone Chess Board Table with Inlay Art"",
      ""quantity"": ""4,00"",
      ""total_price"": ""1 458,60""
    }
  ],
  ""subtotal"": {
    ""tax"": ""2 989,16"",
    ""discount"": """",
    ""total"": ""32 880,80""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB78YBLA80809585603986"",
    ""payment_method"": """"
  }
}
","Invoice no: 59628193 Date of issue: 12/19/2019 Seller: Client: Hart Ltd Chandler, Campbell and Smith 707 Phillip Pass Apt: 110 44170 Vincent Manor Suite 291 Lake Kennethborough, MA 51523 North Peter, IN 37037 Tax Id: 980-95-9760 Tax Id: 926-72-8884 IBAN: GBZ8YBLA80809585603986 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. 6'x3' Marvelous Marble Living 5,00 each 5 087,20 25 436,00 10% 27 979,60 Room Table Top Inlay Scagliola Inlay Decor H602C 2 15""xl5"" White Marble Chess 3,00 each 600,00 1 800,00 10% 1 980,00 Top Table Carnelian Inlay Art Black Friday Gift Deco 3 12""xl8"" White Marble Coffee 3,00 each 396,55 1 189,65 10% 1 308,62 Top Table Lapis Inlay Pietradura Floral Art Decor Bestier Computer Desk with 1,00 each 139,99 139,99 10% 153,99 Shelves,Writing Desk with Storage 5 20 Inches Marble Coffee Table 4,00 each 331,50 1 326,00 10% 1 458,60 Top Multi Stone Chess Board Table with Inlay Art SUMMARY VAT [%] Net worth VAT Gross worth 10% 29 891,64 2 989,16 32 880,80 Total $ 29 891,64 $ 2 989,16 $ 32 880,80",880.8,2
batch1-0705.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Gonzalez, Martin and Hamilton"",
    ""client_address"": ""71310 Owens Mills\nNew Michaelside, NJ 67377"",
    ""seller_name"": ""Hines, Stevens and Wong"",
    ""seller_address"": ""98035 James Hills\nEast Jamesville, HI 74123"",
    ""invoice_number"": ""94914402"",
    ""invoice_date"": ""05/25/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Lands' End Kids Boys Snow\nWinter Boots Size 5 Blue Warm\nZip Up Easy On Easy Off"",
      ""quantity"": ""5.00"",
      ""total_price"": ""52.25""
    },
    {
      ""description"": ""Wonder Nation Kids Blue Mout\nAlien Slippers House Shoes Size\n5"",
      ""quantity"": ""5.00"",
      ""total_price"": ""93.44""
    },
    {
      ""description"": ""adidas Youth Boys Soccer Cleats\n4.5 F5 TRX FG J Vivid Yellow\nBlack NEW G65429"",
      ""quantity"": ""5.00"",
      ""total_price"": ""109.94""
    }
  ],
  ""subtotal"": {
    ""tax"": ""23.24"",
    ""discount"": """",
    ""total"": ""255.64""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 94914402 Date of issue: 05/25/2016 Seller: Client: Hines, Stevens and Gonzalez, Martin and Hamilton 98035 James Hills 71310 Owens Mills East Jamesville, HI 74123 New Michaelside, NJ 67377 Tax Id: 971-90-7409 Tax Id: 979-72-1317 IBAN: GBIZVCKB95228636038037 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Lands' End Kids Boys Snow 5,00 each 9,50 47,50 10% 52,25 Winter Boots Size 5 Blue Warm Zip Up Easy On Easy Off 2 Wonder Nation Kids Blue Mout 5,00 each 16,99 84,95 10% 93,44 Alien Slippers House Shoes Size 5 3 adidas Youth Soccer Cleats 5,00 each 19,99 99,95 10% 109,94 4.5 F5 TRX FG Vivid Yellow Black NEW G65429 SUMMARY VAT [%] Net worth VAT Gross worth 10% 232,40 23,24 255,64 Total $ 232,40 $ 23,24 $ 255,64 Wong Boys",255.64,1
batch1-0706.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Morse-Parsons"",
    ""client_address"": ""56946 Tina Trafficway Apt. 612\nSusanburgh, NY 95986"",
    ""seller_name"": ""Flores Inc"",
    ""seller_address"": ""USCGC Paul\nFPO AP 02035"",
    ""invoice_number"": ""14467965"",
    ""invoice_date"": ""12/20/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Deluxe Soft Faux Sheepskin Shaggy Area Floor Rugs Kids Play Carpet"",
      ""quantity"": ""5.00"",
      ""total_price"": ""77.11""
    },
    {
      ""description"": ""Soft Sheepskin Mat Faux Fur Rug Small Shaggy Non Slip Floor Carpet White Gray"",
      ""quantity"": ""2.00"",
      ""total_price"": ""19.78""
    },
    {
      ""description"": ""Rug for living room-Minion And Banana Area Rugs Living Room Carpet, Christmas..."",
      ""quantity"": ""4.00"",
      ""total_price"": ""131.82""
    }
  ],
  ""subtotal"": {
    ""tax"": ""20.79"",
    ""discount"": """",
    ""total"": ""228.71""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 14467965 Date of issue: 12/20/2019 Seller: Client: Flores Inc Morse-Parsons USCGC Paul 56946 Tina Trafficway Apt. 612 FPO AP 02035 Susanburgh, NY 95986 Tax Id: 951-95-9392 Tax Id: 938-77-1642 IBAN: GBZSEKKT58751383043984 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Deluxe Soft Faux Sheepskin 5,00 each 14,02 70,10 10% 77,11 Shaggy Area Floor Rugs Kids Play Carpet 2 Soft Sheepskin Mat Faux Fur 2,00 each 8,99 17,98 10% 19,78 Rug Small Shaggy Non Slip Floor Carpet White Gray 3 Rug for living room-Minion And 4,00 each 29,96 119,84 10% 131,82 Banana Area Rugs Living Room Carpet; Christmas_ SUMMARY VAT [%] Net worth VAT Gross worth 10% 207,92 20,79 228,71 Total $ 207,92 $ 20,79 $ 228,71",228.71,1
batch1-0707.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Johnson Group"",
    ""client_address"": ""0693 Robin Mountain Apt. 180\nLake Christina, MI 87634"",
    ""seller_name"": ""Franco Group"",
    ""seller_address"": ""796 Arnold Cove Apt. 091\nReginaport, AZ 06940"",
    ""invoice_number"": ""95611677"",
    ""invoice_date"": ""07/19/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Round Indian Braided Jute Carpet | Hand Woven Brown Round Shape Living Room Rug"",
      ""quantity"": ""5,00"",
      ""total_price"": ""274,95""
    },
    {
      ""description"": ""Cartoon Rabbit Printed Round Carpet Area Rug Children Play Tent Floor Mat Rug"",
      ""quantity"": ""4,00"",
      ""total_price"": ""779,15""
    }
  ],
  ""subtotal"": {
    ""tax"": ""95,83"",
    ""discount"": """",
    ""total"": ""1 054,10""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 95611677 Date of issue: 07/19/2016 Seller: Client: Franco Group Johnson Group 796 Arnold Cove Apt: 091 0693 Robin Mountain Apt: 180 Reginaport, AZ 06940 Lake Christina, MI 87634 Tax Id: 973-97-5084 Tax Id: 952-81-0165 IBAN: GB9SMPFV88552069556163 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Round Indian Braided Jute 5,00 each 49,99 249,95 10% 274,95 Carpet Hand Woven Brown Round Shape Living Room Rug 2 Cartoon Rabbit Printed Round 4,00 each 177,08 708,32 10% 779,15 Carpet Area Rug Children Play Tent Floor Mat Rug SUMMARY VAT [%] Net worth VAT Gross worth 10% 958,27 95,83 1 054,10 Total $ 958,27 $ 95,83 $ 1 054,10",54.1,0
batch1-0708.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Espinoza LLC"",
    ""client_address"": ""336 Michael Court Suite 674\nEast Thomas, WY 94225"",
    ""seller_name"": ""House Group"",
    ""seller_address"": ""71729 Scott Garden Suite 427\nEast Amandahaven, CT 79669"",
    ""invoice_number"": ""49822251"",
    ""invoice_date"": ""02/21/2015"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Boden Wren Ponte Midi Dress w/Color Block Hem NWT Size 10P Black Pink 10 Petite"",
      ""quantity"": ""4.00"",
      ""total_price"": ""259.56""
    },
    {
      ""description"": ""KAREN SCOTT 3X DRESS"",
      ""quantity"": ""2.00"",
      ""total_price"": ""13.18""
    }
  ],
  ""subtotal"": {
    ""tax"": ""24.79"",
    ""discount"": """",
    ""total"": ""272.73""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 49822251 Date of issue: 02/21/2015 Seller: Client: House Group Espinoza LLC 71729 Scott Garden Suite 427 336 Michael Court Suite 674 East Amandahaven, CT 79669 East Thomas, WY 94225 Tax Id: 943-88-3422 Tax Id: 992-98-6676 IBAN: GB32BSVJ18563928156491 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Boden Wren Ponte Midi Dress 4,00 each 58,99 235,96 10% 259,56 w/Color Block Hem NWT Size 10P Black Pink 10 Petite 2 KAREN SCOTT 3X DRESS 2,00 each 5,99 11,98 10% 13,18 SUMMARY VAT [%] Net worth VAT Gross worth 10% 247,94 24,79 272,73 Total $ 247,94 $ 24,79 $ 272,73",272.73,1
batch1-0709.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Ochoa, Crane and Johnston"",
    ""client_address"": ""537 Johnson Rapid Suite 176\nMorrowmouth, AK 77182"",
    ""seller_name"": ""Johnson, Coleman and Mccarthy"",
    ""seller_address"": ""Unit 1928 Box 1473\nDPO AA 74927"",
    ""invoice_number"": ""26020078"",
    ""invoice_date"": ""11/19/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""The Children's Place Brown Dress Boy Lace Up Shoes Size 12"",
      ""quantity"": ""1.00"",
      ""total_price"": ""8.80""
    },
    {
      ""description"": ""All Mattel Disney Pixar Model Cars McQueen 1:55 Diecast Lot Choose Loose Kid Toy"",
      ""quantity"": ""5.00"",
      ""total_price"": ""71.45""
    },
    {
      ""description"": ""KushyShoo Children Kid Rain Boot Shoes Rubber, Monkey, Size Youth 1"",
      ""quantity"": ""1.00"",
      ""total_price"": ""25.29""
    },
    {
      ""description"": ""Western Chief Kids' Boys Classic Rain Boots w/ Pull Handles Navy Blue Size 12"",
      ""quantity"": ""1.00"",
      ""total_price"": ""10.99""
    }
  ],
  ""subtotal"": {
    ""tax"": ""10.59"",
    ""discount"": """",
    ""total"": ""116.52""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 26020078 Date of issue: 11/19/2019 Seller: Client: Johnson, Coleman and Mccarthy Ochoa, Crane and Johnston Unit 1928 Box 1473 537 Johnson Rapid Suite 176 DPO AA 74927 Morrowmouth, AK 77182 Tax Id: 944-91-8763 Tax Id: 942-86-9388 IBAN: GB93YUAY48784201603098 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth The Children's Place Brown 1,00 each 8,00 8,00 10% 8,80 Dress Boy Lace Up Shoes Size 12 2 AIl Mattel Disney Pixar Model 5,00 each 12,99 64,95 10% 71,45 Cars McQueen 1.55 Diecast Lot Choose Loose Kid 3 KushyShoo Children Kid Rain 1,00 each 22,99 22,99 10% 25,29 Boot Shoes Rubber, Monkey, Size Youth 1 Western Chief Kids' Boys Classic 1,00 each 9,99 9,99 10% 10,99 Rain Boots w/ Pull Handles Blue Size 12 SUMMARY VAT [%] Net worth VAT Gross worth 10% 105,93 10,59 116,52 Total $ 105,93 $ 10,59 $ 116,52 Toy Navy",116.52,0
batch1-0710.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Fuller, Thomas and Green"",
    ""client_address"": ""137 Ruiz Corners\nEast Jonathan, MI 90913"",
    ""seller_name"": ""Benton PLC"",
    ""seller_address"": ""8518 Tanner Islands Apt. 622\nLake Brianaport, LA 06730"",
    ""invoice_number"": ""34069390"",
    ""invoice_date"": ""05/09/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Dell Optiplex 7040 SFF PC\nComputer Intel Core i5-6500\n3.2GHz 4GB RAM 500GB HDD"",
      ""quantity"": ""1.00"",
      ""total_price"": ""99.99""
    },
    {
      ""description"": ""HP ProDesk 7th Gen. | 16GB |\n2TB | SSD Windows 10 Pro\nDesktop Computer PC WiFi"",
      ""quantity"": ""5.00"",
      ""total_price"": ""1395.00""
    },
    {
      ""description"": ""Dell Desktop Computer PC Intel\nWindows 10 Pro WIFI DVD Dual\nLCD Monitor 17\""/19\"""",
      ""quantity"": ""5.00"",
      ""total_price"": ""464.75""
    },
    {
      ""description"": ""Dell Desktop Computer PC Core\ni5 8GB 500GB HD DVD Wifi 19\""\nLCD Windows 10 Pro"",
      ""quantity"": ""4.00"",
      ""total_price"": ""579.80""
    },
    {
      ""description"": ""HP Elite 8300 Business USFF\nDesktop Computer i3 4GB\n250GB Windows 10"",
      ""quantity"": ""2.00"",
      ""total_price"": ""169.98""
    },
    {
      ""description"": ""HP XW9400 AMD Dual Core\n2216 2.6GHz/8GB/250GB/PC\nComputer / Desktop"",
      ""quantity"": ""2.00"",
      ""total_price"": ""450.00""
    },
    {
      ""description"": ""Dell Desktop Computer PC\nOptiplex 790 Quad Core i5 8GB\n480GB SSD Windows 10 Wifi"",
      ""quantity"": ""5.00"",
      ""total_price"": ""724.95""
    }
  ],
  ""subtotal"": {
    ""tax"": ""388.45"",
    ""discount"": """",
    ""total"": ""4272.92""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 34069390 Date of issue: 05/09/2016 Seller: Client: Benton PLC Fuller; Thomas and Green 8518 Tanner Islands Apt: 622 137 Ruiz Corners Lake Brianaport; LA 06730 East Jonathan, MI 90913 Tax Id: 909-77-8706 Tax Id: 949-73-3279 IBAN: GB49JHMV37488350534063 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Dell Optiplex 7040 SFF PC 1,00 each 99,99 99,99 10% 109,99 Computer Intel Core i5-6500 3.2GHz 4GB RAM 500GB HDD 2 HP ProDesk Zth Gen. 16GB 5,00 each 279,00 1 395,00 10% 1 534,50 2TB SSD Windows 10 Desktop Computer PC WiFi 3 Dell Desktop Computer PC Intel 5,00 each 92,95 464,75 10% 511,23 Windows 10 Pro WIFI DVD Dual LCD Monitor 17""/19"" Dell Desktop Computer PC Core 4,00 each 144,95 579,80 10% 637,78 i5 8GB 50OGB HD DVD Wifi 19"" LCD Windows 10 Pro 5 HP Elite 8300 Business USFF 2,00 each 84,99 169,98 10% 186,98 Desktop Computer i3 4GB 250GB Windows 10 HP XW9400 AMD Dual Core 2,00 each 225,00 450,00 10% 495,00 2216 2.6GHz /8GB/ZSOGBI PC Computer Desktop Dell Desktop Computer PC 5,00 each 144,99 724,95 10% 797,45 Optiplex 790 Quad Core i5 8GB 48OGB SSD Windows 10 Wifi SUMMARY VAT [%] Net worth VAT Gross worth 10% 3 884,47 388,45 4 272,92 Total $ 3 884,47 $ 388,45 $ 4 272,92 Pro",272.92,1
